0.3805038034915924,0.6406300663948059,-3.308969098725356e-07,0.4309062659740448,0.6319090127944946,-0.019521795213222504,0.4849782884120941,0.5604094862937927,-0.027627794072031975,0.5137690305709839,0.5078846216201782,-0.034747812896966934,0.5337098836898804,0.4718467593193054,-0.036156799644231796,0.49266159534454346,0.41419747471809387,-0.012921781279146671,0.5254097580909729,0.4273022413253784,-0.03848356381058693,0.505084216594696,0.5109400749206543,-0.047256406396627426,0.486862450838089,0.5246201753616333,-0.05058709904551506,0.4598328471183777,0.37746530771255493,-0.01626838929951191,0.4928687810897827,0.4134370684623718,-0.043191056698560715,0.47023576498031616,0.5129126906394958,-0.045581188052892685,0.4537566304206848,0.507187008857727,-0.04153847694396973,0.42121031880378723,0.37575069069862366,-0.023888923227787018,0.4488287568092346,0.41115450859069824,-0.053862858563661575,0.4342145323753357,0.5053932070732117,-0.045614343136548996,0.41894474625587463,0.49866604804992676,-0.03405723348259926,0.3809770941734314,0.3946358263492584,-0.032946228981018066,0.4046844244003296,0.4374014139175415,-0.05328986421227455,0.4004516303539276,0.5001010298728943,-0.046255793422460556,0.38835400342941284,0.4933748245239258,-0.03629148378968239,pausa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pausa
0.3891083300113678,0.6453340649604797,-3.703055995174509e-07,0.43723320960998535,0.6399779915809631,-0.020127806812524796,0.4869309365749359,0.5699939727783203,-0.02919268235564232,0.5048062801361084,0.5138962864875793,-0.03717310354113579,0.5157806277275085,0.4710967242717743,-0.03909271955490112,0.49783971905708313,0.4236719608306885,-0.012942390516400337,0.5335378646850586,0.4378907382488251,-0.04099191352725029,0.5102635622024536,0.5251914858818054,-0.051480527967214584,0.49149689078330994,0.5392322540283203,-0.055915266275405884,0.46442291140556335,0.3834529519081116,-0.016717787832021713,0.4998984932899475,0.42017483711242676,-0.04606429114937782,0.47525694966316223,0.5203539133071899,-0.04933026805520058,0.45845863223075867,0.5145586133003235,-0.04547126963734627,0.42607906460762024,0.38021066784858704,-0.025135772302746773,0.4551123082637787,0.421046644449234,-0.05689162760972977,0.43896356225013733,0.5153850317001343,-0.04944560304284096,0.42385268211364746,0.5058438181877136,-0.03821025416254997,0.3867928683757782,0.39917585253715515,-0.03506338223814964,0.41094210743904114,0.44717395305633545,-0.056096699088811874,0.4055040180683136,0.5093407034873962,-0.049798544496297836,0.39340901374816895,0.4987945556640625,-0.040540698915719986,pausa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pausa
0.38327163457870483,0.6733033061027527,-2.3315986652505671e-07,0.4303963780403137,0.6713311672210693,-0.03143338859081268,0.48443350195884705,0.6132810115814209,-0.04551704227924347,0.5011939406394958,0.5414795875549316,-0.055567074567079544,0.49804356694221497,0.4800236225128174,-0.05968564748764038,0.48878172039985657,0.4403406083583832,-0.02413131110370159,0.507847249507904,0.44553622603416443,-0.052823636680841446,0.48926645517349243,0.5289040207862854,-0.0643007680773735,0.47441205382347107,0.5477745532989502,-0.06872989237308502,0.452461838722229,0.40070393681526184,-0.02093830704689026,0.4665122926235199,0.43753111362457275,-0.04995091259479523,0.44811105728149414,0.5383777022361755,-0.05481499433517456,0.43794089555740356,0.5361672043800354,-0.05255391448736191,0.41224563121795654,0.39512163400650024,-0.022575924172997475,0.4230320453643799,0.44018521904945374,-0.05338031053543091,0.4122732877731323,0.5328436493873596,-0.04715096578001976,0.40455421805381775,0.5309903621673584,-0.03688426688313484,0.3710173964500427,0.4100874066352844,-0.02668498456478119,0.3811185956001282,0.4584551453590393,-0.046997636556625366,0.38182345032691956,0.5218653082847595,-0.04264145717024803,0.378464937210083,0.5204250812530518,-0.03450732305645943,pausa
0.35664334893226624,0.6491742134094238,-4.138613860504847e-07,0.41448330879211426,0.6440805792808533,-0.019511781632900238,0.47189173102378845,0.571987509727478,-0.02768510952591896,0.5027751922607422,0.5148411989212036,-0.03499655798077583,0.529664933681488,0.48160320520401,-0.03616296127438545,0.4767092764377594,0.4514240324497223,-0.018401384353637695,0.5165374875068665,0.43614107370376587,-0.04572105035185814,0.49119484424591064,0.5264321565628052,-0.05436061695218086,0.4713117480278015,0.5453086495399475,-0.05746983736753464,0.4421738386154175,0.41321560740470886,-0.02170613594353199,0.47897207736968994,0.4142255485057831,-0.050283171236515045,0.4538828134536743,0.5204735994338989,-0.05157741159200668,0.4380071759223938,0.5197178721427917,-0.046915698796510696,0.40362077951431274,0.40631788969039917,-0.02904552035033703,0.43482834100723267,0.41528594493865967,-0.05938069149851799,0.420504629611969,0.512934684753418,-0.049065954983234406,0.4064848721027374,0.5080233216285706,-0.03630783036351204,0.36383944749832153,0.41526851058006287,-0.03785216435790062,0.38946813344955444,0.4387897849082947,-0.05835352838039398,0.3884390592575073,0.5045859217643738,-0.050051454454660416,0.37817543745040894,0.5018505454063416,-0.03954272344708443,pausa
0.36330628395080566,0.6804232001304626,-4.1099576719716424e-07,0.41206854581832886,0.677475094795227,-0.020375454798340797,0.4652840793132782,0.6036370396614075,-0.027050938457250595,0.492196649312973,0.5428731441497803,-0.03268318623304367,0.514005184173584,0.5011528730392456,-0.03208983317017555,0.4753163158893585,0.466387003660202,-0.009536360390484333,0.506037712097168,0.4738559126853943,-0.037458259612321854,0.4839985966682434,0.5593555569648743,-0.047650836408138275,0.4656088054180145,0.5703818798065186,-0.0520942360162735,0.44155579805374146,0.4243343770503998,-0.012611203826963902,0.4718749225139618,0.4541816711425781,-0.042224589735269547,0.448886901140213,0.5537118315696716,-0.04513242840766907,0.43323254585266113,0.5458203554153442,-0.04069559648633003,0.4027852416038513,0.41681233048439026,-0.020885655656456947,0.4251689910888672,0.45665112137794495,-0.05287758633494377,0.4105525612831116,0.5481381416320801,-0.04573194682598114,0.39773720502853394,0.5361641049385071,-0.0345555916428566,0.36335283517837524,0.4295838177204132,-0.030883220955729485,0.37969139218330383,0.48416176438331604,-0.05225783959031105,0.3761010766029358,0.5459235310554504,-0.047384630888700485,0.3670480251312256,0.5345658659934998,-0.03891982510685921,pausa
0.3844848871231079,0.6408388018608093,-3.1303767400459037e-07,0.43305647373199463,0.6363217234611511,-0.021149488165974617,0.48236942291259766,0.5711557865142822,-0.03179045021533966,0.5014877319335938,0.5197262763977051,-0.04095945879817009,0.5126644968986511,0.4841630160808563,-0.04452354088425636,0.4964314103126526,0.41987091302871704,-0.01672966219484806,0.5323857665061951,0.43847694993019104,-0.04409387335181236,0.5095095038414001,0.5200657248497009,-0.054006267338991165,0.4893658757209778,0.5306351184844971,-0.057977285236120224,0.4631566107273102,0.3802271783351898,-0.019925078377127647,0.4979386329650879,0.42105671763420105,-0.04832944646477699,0.47392550110816956,0.5200255513191223,-0.05129473656415939,0.45748695731163025,0.5123468637466431,-0.04741225019097328,0.42426735162734985,0.377451092004776,-0.02726639248430729,0.4531954228878021,0.4215982258319855,-0.05865632742643356,0.437389075756073,0.5148229598999023,-0.051257602870464325,0.4224727749824524,0.5041875839233398,-0.039950255304574966,0.3837253451347351,0.396404504776001,-0.03594277799129486,0.40979766845703125,0.44165027141571045,-0.05636998265981674,0.4053524434566498,0.5049580335617065,-0.04881288483738899,0.3935690224170685,0.4973093271255493,-0.03848686441779137,pausa
0.3632129430770874,0.6840660572052002,-3.83769076961471e-07,0.41251108050346375,0.6662499904632568,-0.01934298314154148,0.46122682094573975,0.5780086517333984,-0.025114135816693306,0.48279640078544617,0.5220588445663452,-0.030740387737751007,0.4986966848373413,0.4823598563671112,-0.029552478343248367,0.46749943494796753,0.4474312365055084,-0.005220944527536631,0.5006345510482788,0.4175354242324829,-0.03421201929450035,0.48419952392578125,0.5147023797035217,-0.04477617144584656,0.4689367413520813,0.5375789999961853,-0.04836202785372734,0.4293923079967499,0.41592416167259216,-0.008431872352957726,0.46480217576026917,0.40022844076156616,-0.03814276307821274,0.4473761320114136,0.5136333107948303,-0.040189117193222046,0.4315584897994995,0.514374852180481,-0.03457948938012123,0.38917526602745056,0.41675639152526855,-0.017363186925649643,0.4177093207836151,0.41522350907325745,-0.0486145056784153,0.409684419631958,0.517771303653717,-0.03914174810051918,0.39442554116249084,0.5134355425834656,-0.025930162519216537,0.34862619638442993,0.43507450819015503,-0.028062066063284874,0.37371981143951416,0.4537593722343445,-0.04769039899110794,0.37574493885040283,0.5195197463035583,-0.0397830456495285,0.3640746772289276,0.5141034722328186,-0.029308494180440903,pausa
0.3815327286720276,0.6463209390640259,-3.7315172107810213e-07,0.42901837825775146,0.6390787363052368,-0.02062510885298252,0.4787718951702118,0.5651814341545105,-0.029563359916210175,0.48894941806793213,0.5026573538780212,-0.037401627749204636,0.4897429347038269,0.4546881914138794,-0.03900753706693649,0.49666187167167664,0.42704254388809204,-0.011948411352932453,0.5312545299530029,0.4365371763706207,-0.04029957205057144,0.5064818263053894,0.5224548578262329,-0.05172497779130936,0.4853704273700714,0.5368989109992981,-0.056781284511089325,0.4624876379966736,0.38431406021118164,-0.015381023287773132,0.49700942635536194,0.41856130957603455,-0.04343122988939285,0.4715142846107483,0.51828932762146,-0.046391069889068604,0.4548626244068146,0.5110917687416077,-0.04267400875687599,0.42414605617523193,0.37859416007995605,-0.023810014128684998,0.4518461227416992,0.41679075360298157,-0.05318199470639229,0.4353805482387543,0.5094855427742004,-0.04546499252319336,0.41976943612098694,0.49787193536758423,-0.03480060398578644,0.38494929671287537,0.39324283599853516,-0.034140292555093765,0.40748676657676697,0.44339829683303833,-0.05291115865111351,0.4017263352870941,0.5046218633651733,-0.046450354158878326,0.38993752002716064,0.4925512969493866,-0.037638355046510696,pausa
